STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,DASF,MDSF
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2023-06-21,,,0.06,,,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2023-06-21,,,0.05,,,,
US1WAKG0301,"SEATTLE 4.8 NNW, WA US",47.688467,-122.382492,96.0,2023-06-21,,,0.06,,,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2023-06-22,,,0.0,,,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2023-06-22,,,0.0,0.0,,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2023-06-22,,,0.0,0.0,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2023-06-22,,,0.0,0.0,0.0,,
US1WAKG0301,"SEATTLE 4.8 NNW, WA US",47.688467,-122.382492,96.0,2023-06-22,,,0.0,0.0,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2023-06-22,,,0.0,0.0,0.0,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2023-06-22,,,0.0,0.0,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2023-06-23,,,0.0,0.0,0.0,,
US1WAKG0301,"SEATTLE 4.8 NNW, WA US",47.688467,-122.382492,96.0,2023-06-23,,,0.0,0.0,,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2023-06-23,,,0.0,0.0,,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2023-06-23,,,0.0,0.0,,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2023-06-23,,,0.0,0.0,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2023-06-23,,,0.0,0.0,0.0,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2023-06-23,,,0.0,,,,
US1WAKG0301,"SEATTLE 4.8 NNW, WA US",47.688467,-122.382492,96.0,2023-06-24,,,0.0,0.0,,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2023-06-24,,,0.0,0.0,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2023-06-24,,,0.0,0.0,0.0,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2023-06-24,,,0.0,0.0,0.0,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2023-06-24,,,0.0,0.0,,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2023-06-24,,,0.0,,,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2023-06-24,,,0.0,0.0,,,
US1WAKG0301,"SEATTLE 4.8 NNW, WA US",47.688467,-122.382492,96.0,2023-06-25,,,0.0,0.0,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2023-06-25,,,0.0,0.0,0.0,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2023-06-25,,,0.0,0.0,,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2023-06-25,,,0.0,0.0,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2023-06-25,,,0.0,0.0,0.0,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2023-06-25,,,0.0,,,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2023-06-26,,,0.0,,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2023-06-26,,,0.0,0.0,0.0,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2023-06-26,,,0.0,0.0,0.0,,
US1WAKG0301,"SEATTLE 4.8 NNW, WA US",47.688467,-122.382492,96.0,2023-06-26,,,0.0,0.0,,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2023-06-26,,,0.0,0.0,,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2023-06-26,,,0.0,0.0,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2023-06-27,,,0.0,0.0,0.0,,
US1WAKG0301,"SEATTLE 4.8 NNW, WA US",47.688467,-122.382492,96.0,2023-06-27,,,0.0,0.0,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2023-06-27,,,0.0,0.0,0.0,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2023-06-27,,,0.0,,,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2023-06-27,,,0.0,0.0,,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2023-06-27,,,0.0,0.0,,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2023-06-28,,,0.0,0.0,,,
US1WAKG0301,"SEATTLE 4.8 NNW, WA US",47.688467,-122.382492,96.0,2023-06-28,,,0.0,0.0,,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2023-06-28,,,0.0,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2023-06-28,,,0.0,0.0,0.0,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2023-06-28,,,0.0,0.0,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2023-06-28,,,0.0,0.0,0.0,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2023-06-29,,,0.0,,,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2023-06-29,,,0.0,0.0,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2023-06-29,,,0.0,0.0,0.0,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2023-06-29,,,0.0,0.0,,,
US1WAKG0301,"SEATTLE 4.8 NNW, WA US",47.688467,-122.382492,96.0,2023-06-29,,,0.0,0.0,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2023-06-29,,,0.0,0.0,0.0,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2023-06-30,,,0.0,0.0,0.0,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2023-06-30,,,0.0,0.0,,,
US1WAKG0301,"SEATTLE 4.8 NNW, WA US",47.688467,-122.382492,96.0,2023-06-30,,,0.0,0.0,,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2023-06-30,,,0.0,0.0,,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2023-06-30,,,0.0,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2023-06-30,,,0.0,0.0,0.0,,
US1WAKG0301,"SEATTLE 4.8 NNW, WA US",47.688467,-122.382492,96.0,2023-07-01,,,0.0,0.0,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2023-07-01,,,0.0,0.0,0.0,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2023-07-01,,,0.0,,,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2023-07-01,,,0.0,0.0,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2023-07-01,,,0.0,0.0,0.0,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2023-07-01,,,0.0,0.0,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2023-07-02,,,0.0,0.0,0.0,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2023-07-02,,,0.0,0.0,0.0,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2023-07-02,,,0.0,0.0,,,
US1WAKG0301,"SEATTLE 4.8 NNW, WA US",47.688467,-122.382492,96.0,2023-07-02,,,0.0,0.0,,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2023-07-02,,,0.0,,,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2023-07-02,,,0.0,0.0,,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2023-07-03,,,0.0,0.0,,,
US1WAKG0301,"SEATTLE 4.8 NNW, WA US",47.688467,-122.382492,96.0,2023-07-03,,,0.0,0.0,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2023-07-03,,,0.0,0.0,0.0,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2023-07-03,,,0.0,0.0,0.0,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2023-07-03,,,0.0,,,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2023-07-03,,,0.0,0.0,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2023-07-04,,,0.0,0.0,0.0,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2023-07-04,,,0.0,,,,
US1WAKG0301,"SEATTLE 4.8 NNW, WA US",47.688467,-122.382492,96.0,2023-07-04,,,0.0,0.0,,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2023-07-04,,,0.0,0.0,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2023-07-04,,,0.0,0.0,0.0,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2023-07-04,,,0.0,0.0,,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2023-07-05,,,0.0,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2023-07-05,,,0.0,0.0,0.0,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2023-07-05,,,0.0,0.0,0.0,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2023-07-05,,,0.0,0.0,,,
US1WAKG0301,"SEATTLE 4.8 NNW, WA US",47.688467,-122.382492,96.0,2023-07-05,,,0.0,0.0,,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2023-07-05,,,0.0,0.0,,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2023-07-06,,,0.0,0.0,,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2023-07-06,,,0.0,0.0,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2023-07-06,,,0.0,0.0,0.0,,
US1WAKG0301,"SEATTLE 4.8 NNW, WA US",47.688467,-122.382492,96.0,2023-07-06,,,0.0,0.0,,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2023-07-06,,,0.0,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2023-07-06,,,0.0,0.0,0.0,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2023-07-07,,,0.0,0.0,0.0,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2023-07-07,,,0.0,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2023-07-07,,,0.0,0.0,0.0,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2023-07-07,,,0.0,0.0,,,
US1WAKG0301,"SEATTLE 4.8 NNW, WA US",47.688467,-122.382492,96.0,2023-07-07,,,0.0,0.0,,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2023-07-08,,,0.0,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2023-07-08,,,0.0,0.0,0.0,,
US1WAKG0301,"SEATTLE 4.8 NNW, WA US",47.688467,-122.382492,96.0,2023-07-08,,,0.0,0.0,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2023-07-08,,,0.0,0.0,0.0,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2023-07-08,,,0.0,0.0,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2023-07-09,,,0.0,0.0,0.0,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2023-07-09,2.0,0.0,,,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2023-07-09,,,0.0,0.0,0.0,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2023-07-09,,,0.0,,,,
US1WAKG0301,"SEATTLE 4.8 NNW, WA US",47.688467,-122.382492,96.0,2023-07-09,,,0.0,0.0,,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2023-07-09,,,0.0,0.0,,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2023-07-10,,,0.0,0.0,,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2023-07-10,,,0.0,0.0,,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2023-07-10,,,0.0,,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2023-07-10,,,0.0,0.0,0.0,,
US1WAKG0301,"SEATTLE 4.8 NNW, WA US",47.688467,-122.382492,96.0,2023-07-10,,,0.0,0.0,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2023-07-10,,,0.0,0.0,0.0,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2023-07-10,4.0,0.0,0.0,0.0,,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2023-07-11,,,0.0,0.0,,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2023-07-11,,,0.0,,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2023-07-11,,,0.0,0.0,0.0,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2023-07-11,,,0.0,0.0,,,
US1WAKG0301,"SEATTLE 4.8 NNW, WA US",47.688467,-122.382492,96.0,2023-07-11,,,0.0,0.0,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2023-07-11,,,0.0,0.0,0.0,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2023-07-11,,,0.0,0.0,,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2023-07-12,,,0.0,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2023-07-12,,,0.0,0.0,0.0,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2023-07-12,,,0.0,0.0,,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2023-07-12,,,0.0,0.0,,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2023-07-12,,,0.0,0.0,,,
US1WAKG0301,"SEATTLE 4.8 NNW, WA US",47.688467,-122.382492,96.0,2023-07-12,,,0.0,0.0,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2023-07-12,,,0.0,0.0,0.0,,
US1WAKG0301,"SEATTLE 4.8 NNW, WA US",47.688467,-122.382492,96.0,2023-07-13,,,0.0,0.0,,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2023-07-13,,,0.0,0.0,,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2023-07-13,,,0.0,,,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2023-07-13,,,0.0,0.0,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2023-07-13,,,0.0,0.0,0.0,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2023-07-13,,,0.0,0.0,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2023-07-13,,,0.0,0.0,0.0,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2023-07-14,,,0.0,0.0,0.0,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2023-07-14,,,0.0,0.0,,,
US1WAKG0301,"SEATTLE 4.8 NNW, WA US",47.688467,-122.382492,96.0,2023-07-14,,,0.0,0.0,,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2023-07-14,,,0.0,0.0,,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2023-07-14,,,0.0,,,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2023-07-14,,,0.0,0.0,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2023-07-14,,,0.0,0.0,0.0,,
US1WAKG0301,"SEATTLE 4.8 NNW, WA US",47.688467,-122.382492,96.0,2023-07-15,,,0.0,0.0,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2023-07-15,,,0.0,0.0,0.0,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2023-07-15,,,0.0,0.0,,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2023-07-15,,,0.0,0.0,,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2023-07-15,,,0.0,,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2023-07-15,,,0.0,0.0,0.0,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2023-07-15,,,0.0,0.0,,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2023-07-16,,,0.0,0.0,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2023-07-16,,,0.0,0.0,0.0,,
US1WAKG0301,"SEATTLE 4.8 NNW, WA US",47.688467,-122.382492,96.0,2023-07-16,,,0.0,0.0,,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2023-07-16,,,0.0,0.0,,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2023-07-16,,,0.0,0.0,,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2023-07-16,,,0.0,,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2023-07-16,,,0.0,0.0,0.0,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2023-07-17,,,0.0,,,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2023-07-17,,,0.0,0.0,,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2023-07-17,,,0.0,0.0,,,
US1WAKG0301,"SEATTLE 4.8 NNW, WA US",47.688467,-122.382492,96.0,2023-07-17,,,0.0,0.0,,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2023-07-17,,,0.0,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2023-07-17,,,0.0,0.0,0.0,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2023-07-17,,,0.02,0.0,0.0,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2023-07-18,,,0.0,0.0,0.0,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2023-07-18,,,0.0,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2023-07-18,,,0.0,0.0,0.0,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2023-07-18,,,0.0,0.0,,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2023-07-18,,,0.0,0.0,,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2023-07-18,,,0.0,0.0,,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2023-07-19,,,0.0,0.0,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2023-07-19,,,0.0,0.0,0.0,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2023-07-19,,,0.0,0.0,,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2023-07-19,,,0.0,,,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2023-07-19,,,0.0,0.0,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2023-07-19,,,0.0,0.0,0.0,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2023-07-20,,,0.0,0.0,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2023-07-20,,,0.0,0.0,0.0,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2023-07-20,,,0.0,0.0,,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2023-07-20,,,0.0,,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2023-07-20,,,0.0,0.0,0.0,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2023-07-20,,,0.0,0.0,,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2023-07-21,,,0.0,0.0,,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2023-07-21,,,0.0,0.0,,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2023-07-21,,,0.0,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2023-07-21,,,0.0,0.0,0.0,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2023-07-21,,,0.0,0.0,0.0,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2023-07-21,,,0.0,0.0,,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2023-07-22,,,0.0,,,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2023-07-22,,,0.0,0.0,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2023-07-22,,,0.0,0.0,0.0,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2023-07-22,,,0.0,0.0,0.0,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2023-07-22,,,0.0,0.0,,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2023-07-22,,,0.0,0.0,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2023-07-23,,,0.0,0.0,0.0,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2023-07-23,,,0.0,,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2023-07-23,,,0.0,0.0,0.0,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2023-07-23,,,0.0,0.0,,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2023-07-23,,,0.0,0.0,,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2023-07-23,,,0.0,0.0,,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2023-07-24,,,0.0,0.0,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2023-07-24,,,0.09,0.0,0.0,,
US1WAKG0072,"SEATTLE 4.2 SW, WA US",47.577384,-122.412039,6.7,2023-07-24,,,0.0,0.0,,,
US1WAKG0238,"SEATTLE 5.0 NE, WA US",47.67478,-122.27757,89.0,2023-07-24,,,0.0,0.0,,,
USW00094290,"SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US",47.6872,-122.2553,18.3,2023-07-24,,,0.15,0.0,0.0,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2023-07-24,,,0.1,,,,
USW00024234,"SEATTLE BOEING FIELD, WA US",47.54554,-122.31475,7.6,2023-07-25,,,0.0,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,2023-07-25,,,0.0,0.0,0.0,,
US1WAKG0204,"SEATTLE 0.9 SSE, WA US",47.609077,-122.343988,6.1,2023-07-25,,,0.05,,,,
